"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","portuguese","kreyol"
"[{""page_index"":0,""viewing_time"":55319}]","55319","instructions","0","55320","0.0-0.0","","","",""
"","null","html-keyboard-response","1","55922","0.0-1.0-0.0","+","null","",""
"","11000","audio-keyboard-response","2","67048","0.0-1.0-1.0","../audio/teste-vocab--106.mp3","n","lubrificar","grese"
"","null","html-keyboard-response","3","67555","0.0-1.0-0.1","+","null","",""
"","3261","audio-keyboard-response","4","70839","0.0-1.0-1.1","../audio/teste-vocab--110.mp3","n","prodígio","pwodij"
"","null","html-keyboard-response","5","71340","0.0-1.0-0.2","+","null","",""
"","3568","audio-keyboard-response","6","74935","0.0-1.0-1.2","../audio/teste-vocab--60.mp3","s","secretaria","sekretè"
"","null","html-keyboard-response","7","75446","0.0-1.0-0.3","+","null","",""
"","3739","audio-keyboard-response","8","79415","0.0-1.0-1.3","../audio/teste-vocab--99.mp3","s","arqueólogo","akeyológ"
"","null","html-keyboard-response","9","79919","0.0-1.0-0.4","+","null","",""
"","2131","audio-keyboard-response","10","82071","0.0-1.0-1.4","../audio/teste-vocab--65.mp3","s","discussão","diskisyon"
"","null","html-keyboard-response","11","82575","0.0-1.0-0.5","+","null","",""
"","2789","audio-keyboard-response","12","85383","0.0-1.0-1.5","../audio/teste-vocab--15.mp3","s","flecha","flèch"
"","null","html-keyboard-response","13","85884","0.0-1.0-0.6","+","null","",""
"","2360","audio-keyboard-response","14","88263","0.0-1.0-1.6","../audio/teste-vocab--83.mp3","s","morsa","mòs"
"","null","html-keyboard-response","15","88769","0.0-1.0-0.7","+","null","",""
"","2229","audio-keyboard-response","16","91015","0.0-1.0-1.7","../audio/teste-vocab--31.mp3","s","vazio","vid"
"","null","html-keyboard-response","17","91519","0.0-1.0-0.8","+","null","",""
"","1901","audio-keyboard-response","18","93447","0.0-1.0-1.8","../audio/teste-vocab--20.mp3","s","medir","mezire"
"","null","html-keyboard-response","19","93950","0.0-1.0-0.9","+","null","",""
"","5461","audio-keyboard-response","20","99431","0.0-1.0-1.9","../audio/teste-vocab--76.mp3","n","arquivar","achive"
"","null","html-keyboard-response","21","99940","0.0-1.0-0.10","+","null","",""
"","2088","audio-keyboard-response","22","102055","0.0-1.0-1.10","../audio/teste-vocab--46.mp3","s","ombro","zepòl"
"","null","html-keyboard-response","23","102564","0.0-1.0-0.11","+","null","",""
"","3771","audio-keyboard-response","24","106343","0.0-1.0-1.11","../audio/teste-vocab--104.mp3","n","ira","pwal"
"","null","html-keyboard-response","25","106844","0.0-1.0-0.12","+","null","",""
"","3069","audio-keyboard-response","26","109943","0.0-1.0-1.12","../audio/teste-vocab--112.mp3","s","aparição","aparisyon"
"","null","html-keyboard-response","27","110458","0.0-1.0-0.13","+","null","",""
"","2339","audio-keyboard-response","28","112823","0.0-1.0-1.13","../audio/teste-vocab--67.mp3","s","corrimão","ranp"
"","null","html-keyboard-response","29","113334","0.0-1.0-0.14","+","null","",""
"","1531","audio-keyboard-response","30","114887","0.0-1.0-1.14","../audio/teste-vocab--29.mp3","s","rasgar","chire"
"","null","html-keyboard-response","31","115396","0.0-1.0-0.15","+","null","",""
"","1901","audio-keyboard-response","32","117318","0.0-1.0-1.15","../audio/teste-vocab--27.mp3","s","rio","rivyè"
"","null","html-keyboard-response","33","117833","0.0-1.0-0.16","+","null","",""
"","1451","audio-keyboard-response","34","119302","0.0-1.0-1.16","../audio/teste-vocab--07.mp3","s","abajur","lanp"
"","null","html-keyboard-response","35","119804","0.0-1.0-0.17","+","null","",""
"","4251","audio-keyboard-response","36","124070","0.0-1.0-1.17","../audio/teste-vocab--71.mp3","s","caule","tij"
"","null","html-keyboard-response","37","124574","0.0-1.0-0.18","+","null","",""
"","1411","audio-keyboard-response","38","126006","0.0-1.0-1.18","../audio/teste-vocab--59.mp3","s","par","pè"
"","null","html-keyboard-response","39","126510","0.0-1.0-0.19","+","null","",""
"","3360","audio-keyboard-response","40","129878","0.0-1.0-1.19","../audio/teste-vocab--30.mp3","n","pintor","pent"
"","null","html-keyboard-response","41","130389","0.0-1.0-0.20","+","null","",""
"","2829","audio-keyboard-response","42","133254","0.0-1.0-1.20","../audio/teste-vocab--79.mp3","s","moldura"," chanbranl"
"","null","html-keyboard-response","43","133757","0.0-1.0-0.21","+","null","",""
"","3309","audio-keyboard-response","44","137095","0.0-1.0-1.21","../audio/teste-vocab--103.mp3","n","utensílio","istansil"
"","null","html-keyboard-response","45","137596","0.0-1.0-0.22","+","null","",""
"","6941","audio-keyboard-response","46","144566","0.0-1.0-1.22","../audio/teste-vocab--115.mp3","s","perpendicular","pèpandikilè"
"","null","html-keyboard-response","47","145075","0.0-1.0-0.23","+","null","",""
"","1731","audio-keyboard-response","48","146822","0.0-1.0-1.23","../audio/teste-vocab--49.mp3","s","humano","moun"
"","null","html-keyboard-response","49","147328","0.0-1.0-0.24","+","null","",""
"","1899","audio-keyboard-response","50","149254","0.0-1.0-1.24","../audio/teste-vocab--113.mp3","s","ascender","limen"
"","null","html-keyboard-response","51","149765","0.0-1.0-0.25","+","null","",""
"","2419","audio-keyboard-response","52","152214","0.0-1.0-1.25","../audio/teste-vocab--96.mp3","s","árido","sechrès"
"","null","html-keyboard-response","53","152726","0.0-1.0-0.26","+","null","",""
"","2709","audio-keyboard-response","54","155462","0.0-1.0-1.26","../audio/teste-vocab--91.mp3","n","bússola","bousòl"
"","null","html-keyboard-response","55","155973","0.0-1.0-0.27","+","null","",""
"","1309","audio-keyboard-response","56","157303","0.0-1.0-1.27","../audio/teste-vocab--16.mp3","s","pescoço","kou"
"","null","html-keyboard-response","57","157819","0.0-1.0-0.28","+","null","",""
"","1680","audio-keyboard-response","58","159526","0.0-1.0-1.28","../audio/teste-vocab--43.mp3","s","mecânico","mekanisyen"
"","null","html-keyboard-response","59","160039","0.0-1.0-0.29","+","null","",""
"","2571","audio-keyboard-response","60","162630","0.0-1.0-1.29","../audio/teste-vocab--130.mp3","s","gentil","dou"
"","null","html-keyboard-response","61","163137","0.0-1.0-0.30","+","null","",""
"","1840","audio-keyboard-response","62","164998","0.0-1.0-1.30","../audio/teste-vocab--08.mp3","s","vaca","vach"
"","null","html-keyboard-response","63","165506","0.0-1.0-0.31","+","null","",""
"","2832","audio-keyboard-response","64","168358","0.0-1.0-1.31","../audio/teste-vocab--74.mp3","n","desilusão","dezilizyon"
"","null","html-keyboard-response","65","168867","0.0-1.0-0.32","+","null","",""
"","1760","audio-keyboard-response","66","170646","0.0-1.0-1.32","../audio/teste-vocab--01.mp3","s","boneca","pope"
"","null","html-keyboard-response","67","171157","0.0-1.0-0.33","+","null","",""
"","1909","audio-keyboard-response","68","173094","0.0-1.0-1.33","../audio/teste-vocab--53.mp3","s","orientar","oryante"
"","null","html-keyboard-response","69","173601","0.0-1.0-0.34","+","null","",""
"","2269","audio-keyboard-response","70","175894","0.0-1.0-1.34","../audio/teste-vocab--101.mp3","n","incandescente","enkandesan"
"","null","html-keyboard-response","71","176406","0.0-1.0-0.35","+","null","",""
"","1901","audio-keyboard-response","72","178325","0.0-1.0-1.35","../audio/teste-vocab--100.mp3","s","consumir","konsome"
"","null","html-keyboard-response","73","178836","0.0-1.0-0.36","+","null","",""
"","2120","audio-keyboard-response","74","180981","0.0-1.0-1.36","../audio/teste-vocab--93.mp3","n","felino","leopa"
"","null","html-keyboard-response","75","181488","0.0-1.0-0.37","+","null","",""
"","1939","audio-keyboard-response","76","183461","0.0-1.0-1.37","../audio/teste-vocab--127.mp3","n","côncavo","konkav"
"","null","html-keyboard-response","77","183976","0.0-1.0-0.38","+","null","",""
"","2000","audio-keyboard-response","78","186006","0.0-1.0-1.38","../audio/teste-vocab--124.mp3","n","obelisco","obelisk"
"","null","html-keyboard-response","79","186521","0.0-1.0-0.39","+","null","",""
"","1669","audio-keyboard-response","80","188214","0.0-1.0-1.39","../audio/teste-vocab--129.mp3","n","elipse","elips"
"","null","html-keyboard-response","81","188722","0.0-1.0-0.40","+","null","",""
"","1971","audio-keyboard-response","82","190709","0.0-1.0-1.40","../audio/teste-vocab--107.mp3","n","elo","emay"
"","null","html-keyboard-response","83","191216","0.0-1.0-0.41","+","null","",""
"","1688","audio-keyboard-response","84","192934","0.0-1.0-1.41","../audio/teste-vocab--33.mp3","s","uniforme","inifòm"
"","null","html-keyboard-response","85","193439","0.0-1.0-0.42","+","null","",""
"","2312","audio-keyboard-response","86","195797","0.0-1.0-1.42","../audio/teste-vocab--125.mp3","s","lamaçal","labou"
"","null","html-keyboard-response","87","196311","0.0-1.0-0.43","+","null","",""
"","1800","audio-keyboard-response","88","198133","0.0-1.0-1.43","../audio/teste-vocab--35.mp3","s","líquido","likid"
"","null","html-keyboard-response","89","198635","0.0-1.0-0.44","+","null","",""
"","16461","audio-keyboard-response","90","215110","0.0-1.0-1.44","../audio/teste-vocab--19.mp3","s","hora","è"
"","null","html-keyboard-response","91","215619","0.0-1.0-0.45","+","null","",""
"","2589","audio-keyboard-response","92","218229","0.0-1.0-1.45","../audio/teste-vocab--95.mp3","s","submergir","plonje"
"","null","html-keyboard-response","93","218744","0.0-1.0-0.46","+","null","",""
"","1920","audio-keyboard-response","94","220694","0.0-1.0-1.46","../audio/teste-vocab--111.mp3","n","jubilosa","rejwisans"
"","null","html-keyboard-response","95","221209","0.0-1.0-0.47","+","null","",""
"","2099","audio-keyboard-response","96","223334","0.0-1.0-1.47","../audio/teste-vocab--10.mp3","n","corneta","kòn"
"","null","html-keyboard-response","97","223838","0.0-1.0-0.48","+","null","",""
"","1920","audio-keyboard-response","98","225781","0.0-1.0-1.48","../audio/teste-vocab--57.mp3","s","raiz","rasin"
"","null","html-keyboard-response","99","226283","0.0-1.0-0.49","+","null","",""
"","1501","audio-keyboard-response","100","227797","0.0-1.0-1.49","../audio/teste-vocab--48.mp3","s","joia","bijou"
"","null","html-keyboard-response","101","228311","0.0-1.0-0.50","+","null","",""
"","2971","audio-keyboard-response","102","231301","0.0-1.0-1.50","../audio/teste-vocab--69.mp3","s","pingar","degoute"
"","null","html-keyboard-response","103","231811","0.0-1.0-0.51","+","null","",""
"","2539","audio-keyboard-response","104","234374","0.0-1.0-1.51","../audio/teste-vocab--97.mp3","s","frágil","frajil"
"","null","html-keyboard-response","105","234875","0.0-1.0-0.52","+","null","",""
"","2021","audio-keyboard-response","106","236918","0.0-1.0-1.52","../audio/teste-vocab--122.mp3","s","transeunte","pasajè"
"","null","html-keyboard-response","107","237423","0.0-1.0-0.53","+","null","",""
"","1560","audio-keyboard-response","108","238997","0.0-1.0-1.53","../audio/teste-vocab--85.mp3","s","trio","trio"
"","null","html-keyboard-response","109","239513","0.0-1.0-0.54","+","null","",""
"","1771","audio-keyboard-response","110","241302","0.0-1.0-1.54","../audio/teste-vocab--06.mp3","s","barco","bato"
"","null","html-keyboard-response","111","241812","0.0-1.0-0.55","+","null","",""
"","1731","audio-keyboard-response","112","243557","0.0-1.0-1.55","../audio/teste-vocab--23.mp3","s","acariciar","karese"
"","null","html-keyboard-response","113","244067","0.0-1.0-0.56","+","null","",""
"","4731","audio-keyboard-response","114","248822","0.0-1.0-1.56","../audio/teste-vocab--72.mp3","n","ilha","zile"
"","null","html-keyboard-response","115","249332","0.0-1.0-0.57","+","null","",""
"","2029","audio-keyboard-response","116","251382","0.0-1.0-1.57","../audio/teste-vocab--117.mp3","s","córnea","kòn"
"","null","html-keyboard-response","117","251883","0.0-1.0-0.58","+","null","",""
"","1931","audio-keyboard-response","118","253846","0.0-1.0-1.58","../audio/teste-vocab--05.mp3","s","limpar","netwaye"
"","null","html-keyboard-response","119","254347","0.0-1.0-0.59","+","null","",""
"","3731","audio-keyboard-response","120","258102","0.0-1.0-1.59","../audio/teste-vocab--102.mp3","n","arrogante","arogan"
"","null","html-keyboard-response","121","258610","0.0-1.0-0.60","+","null","",""
"","1949","audio-keyboard-response","122","260582","0.0-1.0-1.60","../audio/teste-vocab--126.mp3","s","ambulante","promennen"
"","null","html-keyboard-response","123","261091","0.0-1.0-0.61","+","null","",""
"","2131","audio-keyboard-response","124","263238","0.0-1.0-1.61","../audio/teste-vocab--121.mp3","s","atônito","sezi"
"","null","html-keyboard-response","125","263745","0.0-1.0-0.62","+","null","",""
"","1880","audio-keyboard-response","126","265638","0.0-1.0-1.62","../audio/teste-vocab--17.mp3","s","móvel","mobil"
"","null","html-keyboard-response","127","266148","0.0-1.0-0.63","+","null","",""
"","3080","audio-keyboard-response","128","269254","0.0-1.0-1.63","../audio/teste-vocab--116.mp3","n","vestuário","vestyè"
"","null","html-keyboard-response","129","269769","0.0-1.0-0.64","+","null","",""
"","2109","audio-keyboard-response","130","271910","0.0-1.0-1.64","../audio/teste-vocab--63.mp3","s","transparente","transparan"
"","null","html-keyboard-response","131","272415","0.0-1.0-0.65","+","null","",""
"","1640","audio-keyboard-response","132","274085","0.0-1.0-1.65","../audio/teste-vocab--54.mp3","s","arbusto","raje"
"","null","html-keyboard-response","133","274587","0.0-1.0-0.66","+","null","",""
"","1701","audio-keyboard-response","134","276310","0.0-1.0-1.66","../audio/teste-vocab--120.mp3","s","induzir","pwovoke"
"","null","html-keyboard-response","135","276820","0.0-1.0-0.67","+","null","",""
"","1440","audio-keyboard-response","136","278278","0.0-1.0-1.67","../audio/teste-vocab--26.mp3","s","cotovelo","koud"
"","null","html-keyboard-response","137","278791","0.0-1.0-0.68","+","null","",""
"","1968","audio-keyboard-response","138","280774","0.0-1.0-1.68","../audio/teste-vocab--18.mp3","s","abelha","myèl"
"","null","html-keyboard-response","139","281279","0.0-1.0-0.69","+","null","",""
"","1981","audio-keyboard-response","140","283286","0.0-1.0-1.69","../audio/teste-vocab--45.mp3","s","dentista","dantis"
"","null","html-keyboard-response","141","283791","0.0-1.0-0.70","+","null","",""
"","1512","audio-keyboard-response","142","285317","0.0-1.0-1.70","../audio/teste-vocab--55.mp3","s","bosque","forè"
"","null","html-keyboard-response","143","285821","0.0-1.0-0.71","+","null","",""
"","2659","audio-keyboard-response","144","288502","0.0-1.0-1.71","../audio/teste-vocab--109.mp3","n","anfíbio","anfibyen"
"","null","html-keyboard-response","145","289014","0.0-1.0-0.72","+","null","",""
"","1728","audio-keyboard-response","146","290774","0.0-1.0-1.72","../audio/teste-vocab--32.mp3","s","descascar","dekale"
"","null","html-keyboard-response","147","291287","0.0-1.0-0.73","+","null","",""
"","3011","audio-keyboard-response","148","294326","0.0-1.0-1.73","../audio/teste-vocab--89.mp3","n","classificar","klasifika"
"","null","html-keyboard-response","149","294832","0.0-1.0-0.74","+","null","",""
"","1760","audio-keyboard-response","150","296613","0.0-1.0-1.74","../audio/teste-vocab--09.mp3","s","vela","bouji"
"","null","html-keyboard-response","151","297124","0.0-1.0-0.75","+","null","",""
"","2629","audio-keyboard-response","152","299781","0.0-1.0-1.75","../audio/teste-vocab--80.mp3","s","binóculo","longvi"
"","null","html-keyboard-response","153","300282","0.0-1.0-0.76","+","null","",""
"","5149","audio-keyboard-response","154","305461","0.0-1.0-1.76","../audio/teste-vocab--44.mp3","s","premiar","rekonpanse"
"","null","html-keyboard-response","155","305964","0.0-1.0-0.77","+","null","",""
"","1339","audio-keyboard-response","156","307333","0.0-1.0-1.77","../audio/teste-vocab--22.mp3","s","quebrado","kraze"
"","null","html-keyboard-response","157","307839","0.0-1.0-0.78","+","null","",""
"","1712","audio-keyboard-response","158","309557","0.0-1.0-1.78","../audio/teste-vocab--105.mp3","n","cítrico","sitrik"
"","null","html-keyboard-response","159","310070","0.0-1.0-0.79","+","null","",""
"","1792","audio-keyboard-response","160","311877","0.0-1.0-1.79","../audio/teste-vocab--52.mp3","s","construção","konstriksyon"
"","null","html-keyboard-response","161","312380","0.0-1.0-0.80","+","null","",""
"","1909","audio-keyboard-response","162","314309","0.0-1.0-1.80","../audio/teste-vocab--25.mp3","n","canguru","kanguwou"
"","null","html-keyboard-response","163","314812","0.0-1.0-0.81","+","null","",""
"","1560","audio-keyboard-response","164","316389","0.0-1.0-1.81","../audio/teste-vocab--02.mp3","s","homem","gason"
"","null","html-keyboard-response","165","316897","0.0-1.0-0.82","+","null","",""
"","1560","audio-keyboard-response","166","318485","0.0-1.0-1.82","../audio/teste-vocab--86.mp3","s","pensar","panse"
"","null","html-keyboard-response","167","318996","0.0-1.0-0.83","+","null","",""
"","1851","audio-keyboard-response","168","320869","0.0-1.0-1.83","../audio/teste-vocab--38.mp3","s","cerimônia","seremoni"
"","null","html-keyboard-response","169","321376","0.0-1.0-0.84","+","null","",""
"","1869","audio-keyboard-response","170","323269","0.0-1.0-1.84","../audio/teste-vocab--12.mp3","n","jaula","kaj"
"","null","html-keyboard-response","171","323778","0.0-1.0-0.85","+","null","",""
"","2328","audio-keyboard-response","172","326133","0.0-1.0-1.85","../audio/teste-vocab--128.mp3","n","incisivo","ensisiv"
"","null","html-keyboard-response","173","326645","0.0-1.0-0.86","+","null","",""
"","1989","audio-keyboard-response","174","328661","0.0-1.0-1.86","../audio/teste-vocab--34.mp3","s","tronco","twon"
"","null","html-keyboard-response","175","329162","0.0-1.0-0.87","+","null","",""
"","1731","audio-keyboard-response","176","330917","0.0-1.0-1.87","../audio/teste-vocab--50.mp3","s","artista","atis"
"","null","html-keyboard-response","177","331430","0.0-1.0-0.88","+","null","",""
"","1821","audio-keyboard-response","178","333285","0.0-1.0-1.88","../audio/teste-vocab--98.mp3","s","instruir","enstwi"
"","null","html-keyboard-response","179","333791","0.0-1.0-0.89","+","null","",""
"","1600","audio-keyboard-response","180","335413","0.0-1.0-1.89","../audio/teste-vocab--56.mp3","s","agricultura","agrikilti"
"","null","html-keyboard-response","181","335922","0.0-1.0-0.90","+","null","",""
"","2221","audio-keyboard-response","182","338165","0.0-1.0-1.90","../audio/teste-vocab--118.mp3","s","paralelogramo","paralelogram"
"","null","html-keyboard-response","183","338667","0.0-1.0-0.91","+","null","",""
"","1701","audio-keyboard-response","184","340389","0.0-1.0-1.91","../audio/teste-vocab--39.mp3","s","cobra","koulèv"
"","null","html-keyboard-response","185","340891","0.0-1.0-0.92","+","null","",""
"","1589","audio-keyboard-response","186","342501","0.0-1.0-1.92","../audio/teste-vocab--90.mp3","s","carniça","kanivò"
"","null","html-keyboard-response","187","343014","0.0-1.0-0.93","+","null","",""
"","1851","audio-keyboard-response","188","344885","0.0-1.0-1.93","../audio/teste-vocab--84.mp3","s","confiar","konfye"
"","null","html-keyboard-response","189","345395","0.0-1.0-0.94","+","null","",""
"","2491","audio-keyboard-response","190","347909","0.0-1.0-1.94","../audio/teste-vocab--78.mp3","n","quarteto","qwatèt"
"","null","html-keyboard-response","191","348413","0.0-1.0-0.95","+","null","",""
"","2019","audio-keyboard-response","192","350453","0.0-1.0-1.95","../audio/teste-vocab--73.mp3","n","ângulo","ang"
"","null","html-keyboard-response","193","350954","0.0-1.0-0.96","+","null","",""
"","1771","audio-keyboard-response","194","352741","0.0-1.0-1.96","../audio/teste-vocab--21.mp3","s","baleia","balèn"
"","null","html-keyboard-response","195","353245","0.0-1.0-0.97","+","null","",""
"","2091","audio-keyboard-response","196","355348","0.0-1.0-1.97","../audio/teste-vocab--77.mp3","s","comércio","komès"
"","null","html-keyboard-response","197","355855","0.0-1.0-0.98","+","null","",""
"","2229","audio-keyboard-response","198","358100","0.0-1.0-1.98","../audio/teste-vocab--92.mp3","n","esférico","won"
"","null","html-keyboard-response","199","358611","0.0-1.0-0.99","+","null","",""
"","1771","audio-keyboard-response","200","360404","0.0-1.0-1.99","../audio/teste-vocab--03.mp3","s","balançar","balanse"
"","null","html-keyboard-response","201","360907","0.0-1.0-0.100","+","null","",""
"","1701","audio-keyboard-response","202","362628","0.0-1.0-1.100","../audio/teste-vocab--37.mp3","s","músico","mizisyen"
"","null","html-keyboard-response","203","363140","0.0-1.0-0.101","+","null","",""
"","2360","audio-keyboard-response","204","365524","0.0-1.0-1.101","../audio/teste-vocab--42.mp3","n","isolamento","izòlman"
"","null","html-keyboard-response","205","366031","0.0-1.0-0.102","+","null","",""
"","2171","audio-keyboard-response","206","368228","0.0-1.0-1.102","../audio/teste-vocab--70.mp3","s","funil","antónwa"
"","null","html-keyboard-response","207","368733","0.0-1.0-0.103","+","null","",""
"","1560","audio-keyboard-response","208","370308","0.0-1.0-1.103","../audio/teste-vocab--47.mp3","s","envelope","anvlope"
"","null","html-keyboard-response","209","370819","0.0-1.0-0.104","+","null","",""
"","2859","audio-keyboard-response","210","373700","0.0-1.0-1.104","../audio/teste-vocab--82.mp3","n","roer","ronje"
"","null","html-keyboard-response","211","374202","0.0-1.0-0.105","+","null","",""
"","4971","audio-keyboard-response","212","379204","0.0-1.0-1.105","../audio/teste-vocab--58.mp3","s","nutritivo","nourisan"
"","null","html-keyboard-response","213","379717","0.0-1.0-0.106","+","null","",""
"","1661","audio-keyboard-response","214","381396","0.0-1.0-1.106","../audio/teste-vocab--04.mp3","s","roda","wonn"
"","null","html-keyboard-response","215","381904","0.0-1.0-0.107","+","null","",""
"","1829","audio-keyboard-response","216","383748","0.0-1.0-1.107","../audio/teste-vocab--123.mp3","s","emissão","emisyon"
"","null","html-keyboard-response","217","384253","0.0-1.0-0.108","+","null","",""
"","6000","audio-keyboard-response","218","390276","0.0-1.0-1.108","../audio/teste-vocab--61.mp3","n","iluminação","iliminasyon"
"","null","html-keyboard-response","219","390776","0.0-1.0-0.109","+","null","",""
"","2259","audio-keyboard-response","220","393060","0.0-1.0-1.109","../audio/teste-vocab--87.mp3","s","ave","zwazo"
"","null","html-keyboard-response","221","393569","0.0-1.0-0.110","+","null","",""
"","1229","audio-keyboard-response","222","394820","0.0-1.0-1.110","../audio/teste-vocab--28.mp3","s","águia","èg"
"","null","html-keyboard-response","223","395330","0.0-1.0-0.111","+","null","",""
"","1669","audio-keyboard-response","224","397028","0.0-1.0-1.111","../audio/teste-vocab--62.mp3","s","carretel","bobin"
"","null","html-keyboard-response","225","397530","0.0-1.0-0.112","+","null","",""
"","1811","audio-keyboard-response","226","399364","0.0-1.0-1.112","../audio/teste-vocab--68.mp3","s","surpreendido","sezi"
"","null","html-keyboard-response","227","399865","0.0-1.0-0.113","+","null","",""
"","1520","audio-keyboard-response","228","401412","0.0-1.0-1.113","../audio/teste-vocab--36.mp3","s","grupo","gwoup"
"","null","html-keyboard-response","229","401924","0.0-1.0-0.114","+","null","",""
"","2320","audio-keyboard-response","230","404260","0.0-1.0-1.114","../audio/teste-vocab--114.mp3","s","fragmentar","dechire"
"","null","html-keyboard-response","231","404775","0.0-1.0-0.115","+","null","",""
"","1728","audio-keyboard-response","232","406532","0.0-1.0-1.115","../audio/teste-vocab--40.mp3","s","bebida","bwason"
"","null","html-keyboard-response","233","407043","0.0-1.0-0.116","+","null","",""
"","2251","audio-keyboard-response","234","409316","0.0-1.0-1.116","../audio/teste-vocab--94.mp3","s","paralelo","paralèl"
"","null","html-keyboard-response","235","409824","0.0-1.0-0.117","+","null","",""
"","1648","audio-keyboard-response","236","411492","0.0-1.0-1.117","../audio/teste-vocab--41.mp3","s","médico","doktè,"
"","null","html-keyboard-response","237","412000","0.0-1.0-0.118","+","null","",""
"","3541","audio-keyboard-response","238","415556","0.0-1.0-1.118","../audio/teste-vocab--66.mp3","n","cooperação","koperasyon"
"","null","html-keyboard-response","239","416066","0.0-1.0-0.119","+","null","",""
"","1531","audio-keyboard-response","240","417621","0.0-1.0-1.119","../audio/teste-vocab--108.mp3","s","moradia","kay"
"","null","html-keyboard-response","241","418129","0.0-1.0-0.120","+","null","",""
"","1531","audio-keyboard-response","242","419685","0.0-1.0-1.120","../audio/teste-vocab--24.mp3","s","acidente","aksidan"
"","null","html-keyboard-response","243","420189","0.0-1.0-0.121","+","null","",""
"","1941","audio-keyboard-response","244","422149","0.0-1.0-1.121","../audio/teste-vocab--88.mp3","s","portátil","pòtab"
"","null","html-keyboard-response","245","422661","0.0-1.0-0.122","+","null","",""
"","1760","audio-keyboard-response","246","424436","0.0-1.0-1.122","../audio/teste-vocab--119.mp3","s","numeroso","anpil"
"","null","html-keyboard-response","247","424943","0.0-1.0-0.123","+","null","",""
"","4019","audio-keyboard-response","248","428981","0.0-1.0-1.123","../audio/teste-vocab--11.mp3","s","joelho","jenou"
"","null","html-keyboard-response","249","429489","0.0-1.0-0.124","+","null","",""
"","2120","audio-keyboard-response","250","431636","0.0-1.0-1.124","../audio/teste-vocab--51.mp3","s","recolher","kolekte"
"","null","html-keyboard-response","251","432149","0.0-1.0-0.125","+","null","",""
"","2349","audio-keyboard-response","252","434532","0.0-1.0-1.125","../audio/teste-vocab--75.mp3","s","carpinteiro","chapantye"
"","null","html-keyboard-response","253","435035","0.0-1.0-0.126","+","null","",""
"","1789","audio-keyboard-response","254","436852","0.0-1.0-1.126","../audio/teste-vocab--81.mp3","s","judicial","jidisyè"
"","null","html-keyboard-response","255","437364","0.0-1.0-0.127","+","null","",""
"","1629","audio-keyboard-response","256","439012","0.0-1.0-1.127","../audio/teste-vocab--13.mp3","s","ambulância","anbilans"
"","null","html-keyboard-response","257","439516","0.0-1.0-0.128","+","null","",""
"","1360","audio-keyboard-response","258","440901","0.0-1.0-1.128","../audio/teste-vocab--14.mp3","s","ler","li"
"","null","html-keyboard-response","259","441409","0.0-1.0-0.129","+","null","",""
"","1651","audio-keyboard-response","260","443076","0.0-1.0-1.129","../audio/teste-vocab--64.mp3","s","colher","kiyè"
